fragment.id;iri;from;to;fragment.text_clean;source;iri_z;iri_c;scope;example
55983379;cast_1/hlava_9/dil_1/par_33a/odst_2/pism_e;218/2000 Sb.;500/2004 Sb.;e) adresa místa trvalého pobytu, včetně předchozích adres místa trvalého pobytu, popřípadě též adresa, na kterou mají být doručovány písemnosti, podle zvláštního právního předpisu.;norms;2000/218;2004/500;part;FALSE
55983379;cast_1/hlava_9/dil_1/par_33a/odst_2/pism_e;218/2000 Sb.;99/1963 Sb.;e) adresa místa trvalého pobytu, včetně předchozích adres místa trvalého pobytu, popřípadě též adresa, na kterou mají být doručovány písemnosti, podle zvláštního právního předpisu.;norms;2000/218;1963/99;part;FALSE
55983808;cast_1/hlava_13/dil_3/par_69/odst_1/pism_f;218/2000 Sb.;111/1998 Sb.;f) žáky a studenty po dobu jejich činnosti v organizační složce státu nebo příspěvkové organizaci, pokud není jejich stravování zajištěno podle zvláštního právního předpisu.;norms;2000/218;1998/111;full;FALSE
55983808;cast_1/hlava_13/dil_3/par_69/odst_1/pism_f;218/2000 Sb.;561/2004 Sb.;f) žáky a studenty po dobu jejich činnosti v organizační složce státu nebo příspěvkové organizaci, pokud není jejich stravování zajištěno podle zvláštního právního předpisu.;norms;2000/218;2004/561;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;108/2006 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;2006/108;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;111/2006 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;2006/111;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;117/1995 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;1995/117;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;247/2014 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;2014/247;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;329/2011 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;2011/329;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;359/1999 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;1999/359;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;42/1994 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;1994/42;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;427/2011 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;2011/427;full;FALSE
55982929;cast_1/hlava_2/par_7/odst_1/pism_r;218/2000 Sb.;98/1987 Sb.;r) příspěvky fyzickým osobám podle zvláštního zákona,;norms;2000/218;1987/98;full;FALSE
13193657;cast_1/hlava_2/dil_4/par_18/odst_1/pism_b;218/2003 Sb.;45/2013 Sb.;b) jednorázově nebo ve splátkách zaplatil přiměřenou peněžitou částku, kterou zároveň určí, na peněžitou pomoc obětem trestné činnosti poskytovanou podle zvláštního zákona,;norms;2003/218;2013/45;full;FALSE
4221487;par_2/odst_2/pism_c;220/1991 Sb.;372/2011 Sb.;c) stanovovat podmínky k výkonu soukromé praxe svých členů a k výkonu funkce odborných zástupců podle zvláštního předpisu a vedoucích lékařů a primářů u poskytovatelů zdravotních služeb,;norms;1991/220;2011/372;full;FALSE
56777198;cast_2/hlava_2/par_11/odst_1/pism_b;221/1999 Sb.;128/2000 Sb.;b) funkce v zastupitelstvu územní samosprávy, za jejíž výkon náleží podle zvláštního právního předpisu odměna,;norms;1999/221;2000/128;para;FALSE
56777198;cast_2/hlava_2/par_11/odst_1/pism_b;221/1999 Sb.;129/2000 Sb.;b) funkce v zastupitelstvu územní samosprávy, za jejíž výkon náleží podle zvláštního právního předpisu odměna,;norms;1999/221;2000/129;para;FALSE
56777198;cast_2/hlava_2/par_11/odst_1/pism_b;221/1999 Sb.;131/2000 Sb.;b) funkce v zastupitelstvu územní samosprávy, za jejíž výkon náleží podle zvláštního právního předpisu odměna,;norms;1999/221;2000/131;para;FALSE
56777271;cast_2/hlava_3/par_19/odst_1/pism_o;221/1999 Sb.;412/2005 Sb.;o) podle zvláštního právního předpisu není způsobilý pro další výkon služby v dosavadním služebním zařazení, přičemž tuto nezpůsobilost zavinil svým jednáním.;norms;1999/221;2005/412;full;FALSE
56777375;cast_2/hlava_5/par_32/odst_4;221/1999 Sb.;187/2006 Sb.;(4) Pro účely řádné dovolené se za výkon služby nepovažuje doba zameškaná neschopností ke službě pro nemoc nebo úraz a rodičovskou dovolenou, s výjimkou rodičovské dovolené, po kterou se vojákovi poskytuje peněžitá pomoc podle jiného právního předpisu, a dalším služebním volnem pro důležité osobní překážky ve službě přesahující v souhrnu dvacetinásobek stanovené základní týdenní doby služby v kalendářním roce. To neplatí a za neodsloužené se tyto překážky ve službě považují v celém rozsahu, pokud mimo tyto překážky ve službě voják během kalendářního roku neodsloužil alespoň dvanáctinásobek stanovené základní týdenní doby služby nebo dvanáctinásobek kratší týdenní doby služby.;norms;1999/221;2006/187;para;FALSE
56777306;cast_2/hlava_4/par_24/odst_4;221/1999 Sb.;240/2000 Sb.;(4) Služební orgán písemně nařídí vojákovi výkon služby z jiného místa v případě, že tak stanoví opatření orgánu veřejné moci podle jiného zákona, a to na nezbytně nutnou dobu, pokud to povaha vykonávané služby umožňuje a za podmínky, že jiné místo bude pro výkon služby způsobilé. Voják je povinen na výzvu bez zbytečného odkladu písemně určit místo, na které mu lze výkon služby z jiného místa nařídit, nebo sdělit, že nemá k dispozici žádné jiné místo způsobilé k výkonu služby.;norms;1999/221;2000/240;full;FALSE
9129854;cast_2/par_5/odst_2/pism_e;222/1999 Sb.;240/2000 Sb.;e) k plnění úkolů při zajišťování obrany státu využívá Ústřední krizový štáb zřízený podle zvláštního právního předpisu.;norms;1999/222;2000/240;full;FALSE
9129927;cast_2/par_9a/odst_2;222/1999 Sb.;240/2000 Sb.;(2) Za stavu ohrožení státu vyhlášeného v souvislosti se zajišťováním obrany České republiky před vnějším napadením a za válečného stavu mohou orgány krizového řízení nařizovat také opatření podle zvláštního právního předpisu, nejsou-li v rozporu s tímto zákonem.;norms;1999/222;2000/240;full;FALSE
9129928;cast_2/par_9a/odst_3;222/1999 Sb.;240/2000 Sb.;(3) Krizové plány zpracované podle zvláštního právního předpisu za stavu ohrožení státu vyhlášeného v souvislosti se zajišťováním obrany České republiky před vnějším napadením a za válečného stavu tvoří samostatnou část plánu obrany státu.;norms;1999/222;2000/240;full;FALSE
55736265;cast_1/par_4/pism_a;222/2016 Sb.;182/1993 Sb.;a) nález Ústavního soudu, pokud tak stanoví jiný zákon,;norms;2016/222;1993/182;para;FALSE
55736270;cast_1/par_4/pism_f;222/2016 Sb.;110/1998 Sb.;f) rozhodnutí prezidenta republiky, usnesení komory Parlamentu a usnesení vlády, pokud tak stanoví jiný zákon nebo jestliže o jeho vyhlášení státní orgán, který jej učinil, rozhodne,;norms;2016/222;1998/110;para;FALSE
55736270;cast_1/par_4/pism_f;222/2016 Sb.;130/2000 Sb.;f) rozhodnutí prezidenta republiky, usnesení komory Parlamentu a usnesení vlády, pokud tak stanoví jiný zákon nebo jestliže o jeho vyhlášení státní orgán, který jej učinil, rozhodne,;norms;2016/222;2000/130;para;FALSE
55736270;cast_1/par_4/pism_f;222/2016 Sb.;247/1995 Sb.;f) rozhodnutí prezidenta republiky, usnesení komory Parlamentu a usnesení vlády, pokud tak stanoví jiný zákon nebo jestliže o jeho vyhlášení státní orgán, který jej učinil, rozhodne,;norms;2016/222;1995/247;para;FALSE
55736270;cast_1/par_4/pism_f;222/2016 Sb.;275/2012 Sb.;f) rozhodnutí prezidenta republiky, usnesení komory Parlamentu a usnesení vlády, pokud tak stanoví jiný zákon nebo jestliže o jeho vyhlášení státní orgán, který jej učinil, rozhodne,;norms;2016/222;2012/275;para;FALSE
55736270;cast_1/par_4/pism_f;222/2016 Sb.;491/2001 Sb.;f) rozhodnutí prezidenta republiky, usnesení komory Parlamentu a usnesení vlády, pokud tak stanoví jiný zákon nebo jestliže o jeho vyhlášení státní orgán, který jej učinil, rozhodne,;norms;2016/222;2001/491;para;FALSE
55736270;cast_1/par_4/pism_f;222/2016 Sb.;62/2003 Sb.;f) rozhodnutí prezidenta republiky, usnesení komory Parlamentu a usnesení vlády, pokud tak stanoví jiný zákon nebo jestliže o jeho vyhlášení státní orgán, který jej učinil, rozhodne,;norms;2016/222;2003/62;para;FALSE
55736272;cast_1/par_4/pism_h;222/2016 Sb.;2/1991 Sb.;h) sdělení ministerstva, jiného ústředního správního úřadu, České národní banky, Státní volební komise nebo Národní rozpočtové rady o skutečnosti nebo přijatém rozhodnutí, pokud tak stanoví jiný zákon,;norms;2016/222;1991/2;para;FALSE
5232658;cast_7/par_33/odst_3;229/1992 Sb.;256/2004 Sb.;(3) Dohled nad provozováním regulovaného trhu a mnohostranného obchodního systému burzou vykonává podle zvláštního právního předpisu Česká národní banka.;norms;1992/229;2004/256;full;FALSE
11497738;cast_3/hlava_2/par_25/odst_2/pism_a;231/2001 Sb.;127/2005 Sb.;a) písemný souhlas osoby oprávněné k provozování kabelové sítě podle zvláštního právního předpisu s umístěním programu žadatele o licenci do kabelové sítě, jde-li o vysílání programu prostřednictvím kabelové sítě a účastník řízení nemá oprávnění ke zřízení a provozování kabelové sítě,;norms;2001/231;2005/127;full;FALSE
11497732;cast_3/hlava_1/par_24/pism_g;231/2001 Sb.;125/2008 Sb.;g) sloučením licencí podle zvláštního právního předpisu.;norms;2001/231;2008/125;full;FALSE
56582035;cast_1/hlava_2/par_5/odst_1/pism_e;234/2014 Sb.;365/2000 Sb.;e) vytváření a správu informačních systémů veřejné správy podle jiného zákona, s výjimkou provozních informačních systémů,;norms;2014/234;2000/365;full;FALSE
56582464;cast_2/hlava_4/par_47/odst_3;234/2014 Sb.;108/2006 Sb.;"(3) Těhotná státní zaměstnankyně a státní zaměstnankyně nebo státní zaměstnanec pečující o dítě do 8 let smějí být přeloženi jen se svým souhlasem; to platí obdobně i pro osamělou státní zaměstnankyni a osamělého státního zaměstnance, kteří pečují o dítě, které dosud nedosáhlo věku 15 let, jakož i pro státního zaměstnance, který prokáže, že převážně sám dlouhodobě pečuje o osobu, která se podle jiného právního předpisu považuje za osobu závislou na pomoci jiné fyzické osoby ve stupni II (středně těžká závislost), ve stupni III (těžká závislost) nebo stupni IV (úplná závislost).";norms;2014/234;2006/108;para;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;120/2001 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;2001/120;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;200/1994 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;1994/200;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;220/1991 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;1991/220;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;358/1992 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;1992/358;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;360/1992 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;1992/360;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;381/1991 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;1991/381;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;417/2004 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;2004/417;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;523/1992 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;1992/523;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;85/1996 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;1996/85;full;FALSE
56582723;cast_3/par_83/odst_7;234/2014 Sb.;93/2009 Sb.;(7) Zákaz konkurence se nevztahuje na podnikatelskou činnost vykonávanou jako svobodné povolání podle jiného zákona.;norms;2014/234;2009/93;full;FALSE
56582945;cast_5/hlava_8/par_116/odst_1;234/2014 Sb.;262/2006 Sb.;(1) Služební úřad vytváří podmínky pro sladění rodinného a osobního života státních zaměstnanců s výkonem služby, zejména rozvržením služební doby včetně stanovení začátku a konce služební doby a pružného rozvržení služební doby, povolováním kratší služební doby, sjednáváním možnosti vykonávat službu z jiného místa a zřizováním školských zařízení za účelem předškolního vzdělávání nebo poskytováním péče o dítě v dětské skupině podle jiného zákona.;norms;2014/234;2006/262;full;FALSE
56582471;cast_2/hlava_4/par_48/odst_3;234/2014 Sb.;262/2006 Sb.;"(3) Ode dne zproštění výkonu služby na základě usnesení o zahájení trestního stíhání nebo z důvodu vazby, přísluší státnímu zaměstnanci plat ve výši 50 % jeho měsíčního platu, nejméně však ve výši minimální mzdy podle jiného zákona; tato část platu se zvýší o 10 % jeho měsíčního platu na každou státním zaměstnancem vyživovanou osobu, nejvýše však do výše 80 % jeho měsíčního platu. Vyživovanou osobou se rozumí osoba, které státní zaměstnanec výživu poskytuje nebo je povinen poskytovat. Ode dne zproštění výkonu služby na návrh kárné komise přísluší státnímu zaměstnanci plat ve výši 80 % jeho měsíčního platu.";norms;2014/234;2006/262;para;FALSE
56582454;cast_2/hlava_4/par_45/odst_4;234/2014 Sb.;108/2006 Sb.;"(4) Těhotná státní zaměstnankyně a státní zaměstnankyně nebo státní zaměstnanec pečující o dítě do 8 let smějí být vysláni na služební cestu jen se svým souhlasem; to platí obdobně i pro osamělou státní zaměstnankyni a osamělého státního zaměstnance, kteří pečují o dítě, které dosud nedosáhlo věku 15 let, jakož i pro státního zaměstnance, který prokáže, že převážně sám dlouhodobě pečuje o osobu, která se podle jiného právního předpisu považuje za osobu závislou na pomoci jiné fyzické osoby ve stupni II (středně těžká závislost), ve stupni III (těžká závislost) nebo stupni IV (úplná závislost).";norms;2014/234;2006/108;para;FALSE
20781163;cast_8/hlava_1/par_278/odst_1/pism_b;240/2013 Sb.;412/2005 Sb.;b) jde-li o vnitřní informaci nebo utajovanou informaci podle jiného právního předpisu,;norms;2013/240;2005/412;full;FALSE
20781054;cast_7/hlava_4/dil_5/par_264/frag_9120491;240/2013 Sb.;256/2004 Sb.;Česká národní banka informuje obhospodařovatele podřízeného fondu, který je fondem kolektivního investování, o každém zjištěném porušení povinností obhospodařovatele řídícího fondu, o každé uložené pokutě, opatření k nápravě nebo jiném opatření podle tohoto nebo jiného právního předpisu, které uložila obhospodařovateli řídícího fondu, depozitáři řídícího fondu, a to s uvedením důvodu uložení tohoto opatření nebo pokuty, a dále o každém uloženém kárném opatření, které auditorovi řídícího fondu udělila Komora auditorů České republiky.;norms;2013/240;2004/256;full;FALSE
